#,mu_tipo,mu_intensita,b_tipo_1,b_intensita_1,b_tipo_2,b_Intensita_2,sigma_tipo,sigma_intensita,forzante_tipo,forzante_intensita,L1_bc,L1_bc_fun,L1_bc_intensita,L2_bc,L2_bc_fun,L2_bc_intensita,L3_bc,L3_bc_fun,L3_bc_intensita,L4_bc,L4_bc_fun,L4_bc_intensita,toll,nvbx,alpha,beta,L13_size,L24_size,n_horiz_begin,n_vert_begin,h_min
404,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
405,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
406,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
407,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
408,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
409,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
410,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
411,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
412,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
413,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
414,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
415,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
416,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
417,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
418,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
419,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
420,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
421,Costante,1.00E-03,Costante,1.00E+01,Costante,1.00E+01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
422,Costante,1.00E-03,Costante,1.00E+01,Costante,1.00E+01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
423,Costante,1.00E-03,Costante,1.00E+01,Costante,1.00E+01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
424,Costante,1.00E-03,Costante,1.00E+01,Costante,1.00E+01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
425,Costante,1.00E-03,Costante,1.00E+01,Costante,1.00E+01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
426,Costante,1.00E-03,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
427,Costante,1.00E-03,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
428,Costante,1.00E-03,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
429,Costante,1.00E-03,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
430,Costante,1.00E-03,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
431,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
432,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
433,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
434,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
435,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
436,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
437,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
438,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
439,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
440,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
441,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
442,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
443,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
444,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
445,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
446,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
447,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
448,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
449,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
450,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
451,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
452,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
453,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
454,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
455,Costante,1.00E-02,Costante,-1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
456,Costante,1.00E-02,Costante,0.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
457,Costante,1.00E-02,Costante,0.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
458,Costante,1.00E-02,Costante,0.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
459,Costante,1.00E-02,Costante,0.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
460,Costante,1.00E-02,Costante,0.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 11,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
461,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
462,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
463,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
464,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
465,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
466,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-03,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
467,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-03,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
468,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-03,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
469,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-03,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
470,Costante,1.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-03,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
471,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-04,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
472,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-04,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
473,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-04,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
474,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-04,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
475,Costante,1.00E-04,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E-04,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
476,Costante,1.00E-02,Costante,1.00E+01,Costante,1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
477,Costante,1.00E-02,Costante,1.00E+01,Costante,1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
478,Costante,1.00E-02,Costante,1.00E+01,Costante,1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
479,Costante,1.00E-02,Costante,1.00E+01,Costante,1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
480,Costante,1.00E-02,Costante,1.00E+01,Costante,1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
481,Costante,1.00E-02,Costante,1.00E-01,Costante,1.00E-01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
482,Costante,1.00E-02,Costante,1.00E-01,Costante,1.00E-01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
483,Costante,1.00E-02,Costante,1.00E-01,Costante,1.00E-01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
484,Costante,1.00E-02,Costante,1.00E-01,Costante,1.00E-01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
485,Costante,1.00E-02,Costante,1.00E-01,Costante,1.00E-01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
486,Costante,1.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
487,Costante,1.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
488,Costante,1.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
489,Costante,1.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
490,Costante,1.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
491,Costante,1.00E-02,Costante,1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
492,Costante,1.00E-02,Costante,1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
493,Costante,1.00E-02,Costante,1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
494,Costante,1.00E-02,Costante,1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
495,Costante,1.00E-02,Costante,1.00E+00,Costante,-1.00E+00,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
496,Costante,1.00E-02,Costante,-1.00E+01,Costante,-1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
497,Costante,1.00E-02,Costante,-1.00E+01,Costante,-1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
498,Costante,1.00E-02,Costante,-1.00E+01,Costante,-1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
499,Costante,1.00E-02,Costante,-1.00E+01,Costante,-1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
500,Costante,1.00E-02,Costante,-1.00E+01,Costante,-1.00E+01,Costante,1.00E-02,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5.5,500000,1,1,1,1,100,100,5.00E-04
501,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2,500000,1,1,1,1,100,100,5.00E-04
502,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,3,500000,1,1,1,1,100,100,5.00E-04
503,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,4,500000,1,1,1,1,100,100,5.00E-04
504,Costante,1.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,1.00E+00,Funzione 15,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,1,1,1,1,100,100,5.00E-04
